kind,emd_a,pdb_a,chain_a,len_a,emd_b,pdb_b,chain_b,len_b,fident
unrelated,22122,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/22122/6xby.pdb,M,118,9990,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9990/6khj.pdb,S,110,0.000
unrelated,22782,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/22782/7kas.pdb,E,206,25175,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/25175/7sk7.pdb,C,215,0.000
unrelated,4850,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4850/6red.pdb,R,199,9853,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9853/6jo5.pdb,2,221,0.000
unrelated,11519,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11519/6zxf.pdb,X,143,4984,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4984/6rql.pdb,D,137,0.000
unrelated,27972,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/27972/8ea4.pdb,1,141,33310,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/33310/7xn4.pdb,D,149,0.000
unrelated,13140,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/13140/7p00.pdb,A,246,32736,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32736/7wrv.pdb,U,237,0.000
unrelated,21927,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/21927/6ww2.pdb,K,123,27251,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/27251/8d8l.pdb,F,131,0.000
unrelated,10119,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/10119/6s8e.pdb,H,313,14302,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/14302/7r4f.pdb,O,343,0.000
unrelated,11457,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11457/6zvi.pdb,k,217,23575,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/23575/7lxu.pdb,H,252,0.000
unrelated,27514,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/27514/8dls.pdb,L,238,32312,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32312/7w4q.pdb,O,217,0.000
unrelated,26967,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/26967/8csq.pdb,F,242,4180,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4180/6f40.pdb,U,240,0.000
unrelated,13965,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/13965/7qh6.pdb,6,380,32314,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32314/7w55.pdb,A,361,0.000
unrelated,7546,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/7546/6cp3.pdb,X,249,8662,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/8662/5vfo.pdb,M,245,0.000
unrelated,12765,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/12765/7o9w.pdb,C,225,24313,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/24313/7r8a.pdb,D,234,0.000
unrelated,12655,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/12655/7nyv.pdb,B,220,4860,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4860/6rey.pdb,M,213,0.000
unrelated,20443,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/20443/6ppo.pdb,C,265,32892,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32892/7wyi.pdb,3,298,0.000
unrelated,23254,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/23254/7lbg.pdb,E,237,30527,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/30527/7d09.pdb,G,226,0.000
unrelated,30370,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/30370/7ch7.pdb,C,269,31171,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31171/7eko.pdb,B,238,0.000
unrelated,33248,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/33248/7xkd.pdb,N,128,4810,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4810/6rd9.pdb,5,123,0.000
unrelated,14071,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/14071/7qn9.pdb,L,121,27251,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/27251/8d8l.pdb,R,138,0.000
unrelated,15971,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/15971/8bcz.pdb,E,121,32823,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32823/7wu7.pdb,6,129,0.000
unrelated,3145,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/3145/5an9.pdb,D,166,7109,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/7109/6bk8.pdb,H,175,0.000
unrelated,10322,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/10322/6swc.pdb,M,137,12921,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/12921/7oi8.pdb,i,128,0.000
unrelated,25177,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/25177/7sk9.pdb,E,215,27461,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/27461/8djm.pdb,H,232,0.000
unrelated,11753,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11753/7af5.pdb,C,233,9657,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9657/6ifu.pdb,D,220,0.000
unrelated,10798,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/10798/6yez.pdb,4,198,13083,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/13083/7ovb.pdb,C,208,0.000
unrelated,14266,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/14266/7r44.pdb,m,129,4356,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4356/6g72.pdb,q,145,0.000
unrelated,14076,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/14076/7qne.pdb,G,123,35208,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/35208/8i6v.pdb,A,129,0.000
unrelated,27403,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/27403/8dfa.pdb,B,290,30806,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/30806/7dpg.pdb,2,263,0.000
unrelated,12923,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/12923/7oia.pdb,V,216,24875,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/24875/7s6d.pdb,F,236,0.000
unrelated,25811,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/25811/7tcg.pdb,B,261,33000,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/33000/7x46.pdb,C,238,0.000
unrelated,20966,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/20966/6v00.pdb,C,355,32331,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32331/7w6p.pdb,B,349,0.000
unrelated,31391,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31391/7ezv.pdb,M,253,4793,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4793/6rbe.pdb,D,240,0.000
unrelated,9939,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9939/6k7l.pdb,C,361,9955,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9955/6kac.pdb,D,352,0.000
unrelated,4807,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4807/6rd6.pdb,P,229,9259,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9259/6mux.pdb,B,235,0.000
unrelated,3539,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/3539/5mps.pdb,K,379,9660,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9660/6ig0.pdb,H,357,0.000
unrelated,31434,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31434/7f3q.pdb,H,219,4792,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4792/6rbd.pdb,F,225,0.000
unrelated,4819,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4819/6rdi.pdb,5,123,6817,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/6817/5y88.pdb,p,111,0.000
unrelated,21910,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/21910/6wuc.pdb,K,242,34054,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/34054/7yrf.pdb,E,214,0.000
unrelated,20806,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/20806/6ukj.pdb,L,215,33048,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/33048/7x7u.pdb,G,204,0.000
unrelated,30547,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/30547/7d1t.pdb,C,451,31420,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31420/7f1m.pdb,A,395,0.000
unrelated,12742,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/12742/7o71.pdb,F,144,32248,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32248/7w0r.pdb,a,138,0.000
unrelated,28539,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/28539/8eqm.pdb,E,80,31659,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31659/7v2p.pdb,R,88,0.000
unrelated,31034,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31034/7e9o.pdb,H,237,31325,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31325/7ev9.pdb,B,247,0.000
unrelated,6922,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/6922/5zet.pdb,E,215,7010,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/7010/6avo.pdb,T,201,0.000
unrelated,30297,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/30297/7c7a.pdb,L,201,31637,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31637/7v26.pdb,a,232,0.000
unrelated,0516,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/0516/6nud.pdb,A,121,11246,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11246/6zke.pdb,b,124,0.000
unrelated,30527,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/30527/7d09.pdb,B,273,9257,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9257/6muv.pdb,c,279,0.000
unrelated,13010,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/13010/7oop.pdb,Z,531,7548,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/7548/6cp6.pdb,A,510,0.000
unrelated,15775,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/15775/8b01.pdb,C,510,26782,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/26782/7utn.pdb,D,495,0.000
unrelated,27967,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/27967/8e9x.pdb,A,348,34371,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/34371/8gy7.pdb,A,361,0.000
unrelated,4873,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4873/6rfr.pdb,4,486,7843,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/7843/6dbi.pdb,B,533,0.000
unrelated,24485,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/24485/7rjd.pdb,A,439,30462,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/30462/7cte.pdb,D,436,0.000
unrelated,9647,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9647/6id1.pdb,K,225,9713,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9713/6ir9.pdb,E,214,0.000
unrelated,11875,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11875/7ar7.pdb,Q,119,12826,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/12826/7ode.pdb,Z,103,0.000
unrelated,4352,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4352/6g5h.pdb,f,156,9646,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9646/6id0.pdb,N,144,0.000
unrelated,13486,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/13486/7pla.pdb,B,256,4782,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4782/6rao.pdb,G,229,0.000
unrelated,12450,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/12450/7nky.pdb,Y,102,33048,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/33048/7x7u.pdb,L,111,0.000
unrelated,14302,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/14302/7r4f.pdb,E,249,30210,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/30210/7bv2.pdb,B,207,0.000
unrelated,25997,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/25997/7tmo.pdb,G,233,27939,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/27939/8e7m.pdb,H,227,0.000
unrelated,26738,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/26738/7usl.pdb,H,228,32308,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32308/7w4m.pdb,O,217,0.000
unrelated,4337,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4337/6g18.pdb,G,249,9680,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9680/6ijo.pdb,D,247,0.000
unrelated,13237,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/13237/7p7j.pdb,A,147,32978,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32978/7x34.pdb,3,130,0.000
unrelated,11320,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11320/6zoj.pdb,W,130,32242,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32242/7w0h.pdb,j,113,0.000
unrelated,11326,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11326/6zoo.pdb,3,221,12186,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/12186/7bh2.pdb,C,208,0.000
unrelated,16347,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/16347/8c00.pdb,E,142,30551,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/30551/7d1z.pdb,I,145,0.000
unrelated,23098,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/23098/7l0l.pdb,B,222,23933,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/23933/7mpg.pdb,D,244,0.000
unrelated,31059,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31059/7ecw.pdb,C,342,4356,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4356/6g72.pdb,N,345,0.000
unrelated,15313,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/15313/8ab7.pdb,C,385,32265,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32265/7w2r.pdb,J,342,0.000
unrelated,23714,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/23714/7m7i.pdb,D,236,28054,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/28054/8eep.pdb,A,231,0.000
unrelated,3145,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/3145/5an9.pdb,F,217,8662,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/8662/5vfo.pdb,M,245,0.000
unrelated,32269,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32269/7w31.pdb,H,112,9616,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9616/6agb.pdb,H,133,0.000
unrelated,25128,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/25128/7shl.pdb,B,119,32197,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32197/7vy9.pdb,v,125,0.000
unrelated,0870,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/0870/6lbo.pdb,A,226,11247,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11247/6zkf.pdb,2,246,0.000
unrelated,23382,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/23382/7lil.pdb,A,265,33390,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/33390/7xq8.pdb,A,257,0.000
unrelated,31306,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31306/7eu1.pdb,E,205,9828,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9828/6jhr.pdb,D,213,0.000
unrelated,25997,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/25997/7tmo.pdb,H,114,30875,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/30875/7dvq.pdb,6,110,0.000
unrelated,24073,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/24073/7mxl.pdb,A,221,4821,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4821/6rdk.pdb,P,229,0.000
unrelated,14581,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/14581/7zai.pdb,J,127,26925,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/26925/7v01.pdb,I,128,0.000
unrelated,11253,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11253/6zkl.pdb,b,124,32202,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32202/7vye.pdb,o,128,0.000
unrelated,22150,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/22150/6xeu.pdb,A,340,9376,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9376/6ni3.pdb,B,350,0.000
unrelated,10519,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/10519/6tmf.pdb,K,126,32619,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32619/7wn1.pdb,C,122,0.000
unrelated,15315,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/15315/8ab9.pdb,G,128,21872,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/21872/6wqn.pdb,A,116,0.000
unrelated,23224,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/23224/7l87.pdb,A,498,30924,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/30924/7dys.pdb,A,518,0.000
unrelated,31622,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31622/7fjj.pdb,F,127,9670,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9670/6igz.pdb,H,133,0.000
unrelated,23508,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/23508/7lsx.pdb,A,252,30813,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/30813/7dq1.pdb,3,238,0.000
unrelated,23710,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/23710/7m7e.pdb,D,236,32449,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32449/7wef.pdb,E,201,0.000
unrelated,4383,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4383/6gc8.pdb,D,209,9686,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9686/6ill.pdb,B,252,0.000
unrelated,32319,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32319/7w5a.pdb,M,243,7024,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/7024/6az1.pdb,K,220,0.000
unrelated,4840,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4840/6re3.pdb,A,127,9646,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9646/6id0.pdb,c,119,0.000
unrelated,26878,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/26878/7uz4.pdb,H,233,32800,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32800/7wtt.pdb,F,204,0.000
unrelated,13985,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/13985/7qia.pdb,C,119,15558,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/15558/8ap4.pdb,o,115,0.000
unrelated,4833,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4833/6rdw.pdb,S,317,9632,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9632/6aj3.pdb,A,295,0.000
unrelated,0411,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/0411/6nbh.pdb,B,345,32269,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32269/7w31.pdb,w,320,0.000
unrelated,14846,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/14846/7zod.pdb,q,118,14865,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/14865/7zq6.pdb,s,110,0.000
unrelated,10415,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/10415/6t9l.pdb,A,135,25264,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/25264/7soa.pdb,H,121,0.000
unrelated,7024,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/7024/6az1.pdb,C,219,7772,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/7772/6cx1.pdb,A,258,0.000
unrelated,4822,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/4822/6rdl.pdb,M,327,9256,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9256/6muu.pdb,C,291,0.000
unrelated,15558,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/15558/8ap4.pdb,j,123,30573,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/30573/7d4g.pdb,N,122,0.000
unrelated,0401,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/0401/6nb3.pdb,E,109,13034,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/13034/7oqy.pdb,G,130,0.000
unrelated,32735,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32735/7wrq.pdb,B,264,33931,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/33931/7yml.pdb,L,282,0.000
unrelated,23640,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/23640/7m30.pdb,M,232,3531,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/3531/5mmi.pdb,J,224,0.000
unrelated,31348,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31348/7ew6.pdb,K,131,31811,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31811/7v99.pdb,L,125,0.000
unrelated,20506,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/20506/6pwe.pdb,B,103,32187,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32187/7vxs.pdb,g,121,0.000
unrelated,32740,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32740/7ws1.pdb,E,125,7867,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/7867/6ddd.pdb,A,116,0.000
unrelated,23283,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/23283/7ldd.pdb,K,262,27402,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/27402/8dex.pdb,B,290,0.000
unrelated,33227,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/33227/7xjh.pdb,R,395,9955,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9955/6kac.pdb,A,352,0.000
unrelated,11310,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/11310/6zn5.pdb,Q,120,7470,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/7470/6cg0.pdb,N,126,0.000
unrelated,25399,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/25399/7sr8.pdb,A,238,30783,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/30783/7dnh.pdb,L,214,0.000
unrelated,31039,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/31039/7ea5.pdb,I,145,32242,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/32242/7w0h.pdb,C,156,0.000
unrelated,8945,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/8945/6e0c.pdb,B,103,9647,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/9647/6id1.pdb,c,119,0.000
unrelated,26005,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/26005/7tn9.pdb,H,215,7870,/mnt/main0/projects/hypernetworks-for-cryo-em/cryo2structdata-3A/full/7870/6ddg.pdb,H,217,0.000
